,batch_interrupt_received,best_valid_accuracy,bestsave_valid_accuracy,cbtest_CN_test_2500ex.txt_accuracy,epoch_interrupt_received,epoch_started,epochs_done,iterations_done,log,received_first_batch,resumed_from,test_CN.10k.txt_accuracy,time_initialization,time_read_data_this_batch,time_read_data_this_epoch,time_read_data_total,time_train_this_batch,time_train_this_epoch,time_train_total,train_accuracy,train_cost,training_finish_requested,training_started,valid_accuracy,valid_accuracy_best_so_far,valid_accuracy_best_so_far_patience_epochs,validation_CN.10k.txt_accuracy
3,False,0.644,0.644,0.6056,False,True,1.0,2000.0,/watson/data/ml/results/cbt-random-search/199/199_-sed_385_-ehd_378_-b_87.out,True,None,0.40651182522,,4.90686249733,,9.70275640488,2494.87082887,,4988.48472762,0.684312260536,1.86253893375,,True,0.644,True,2.0,0.400626959248
4,False,0.66,0.66,0.6344,False,False,2.0,2770.0,/watson/data/ml/results/cbt-random-search/199/199_-sed_385_-ehd_378_-b_87.out,True,None,0.423904974016,,,6.81300067902,13.4745063782,,3455.50688386,6911.56991577,,,,True,0.66,True,2.0,0.412643678161
5,False,0.66,0.66,0.6148,False,True,2.0,3000.0,/watson/data/ml/results/cbt-random-search/199/199_-sed_385_-ehd_378_-b_87.out,True,None,0.405875490508,,4.90931725502,,14.6120736599,2496.47358584,,7484.95831347,0.776166666667,1.4176210165,,True,0.654,,2.0,0.390804597701
6,False,0.663,0.663,0.6152,False,True,2.0,4000.0,/watson/data/ml/results/cbt-random-search/199/199_-sed_385_-ehd_378_-b_87.out,True,None,0.40036058967,,4.68726277351,,19.2993364334,2474.70073152,,9959.65904498,0.873965517241,0.894107997417,,True,0.663,True,2.0,0.388610240334
7,False,0.6685,0.6685,0.626,False,False,3.0,4155.0,/watson/data/ml/results/cbt-random-search/199/199_-sed_385_-ehd_378_-b_87.out,True,None,0.409057164068,,,6.38506484032,19.8595712185,,3424.95605755,10336.5259733,,,,True,0.6685,True,2.0,0.402403343783
8,False,0.6685,0.6685,0.6248,False,True,3.0,5000.0,/watson/data/ml/results/cbt-random-search/199/199_-sed_385_-ehd_378_-b_87.out,True,None,0.399300031817,,3.93680000305,,23.2361364365,2446.09882903,,12405.757874,0.952624521073,0.387574613094,,True,0.6645,,2.0,0.394148380355
9,False,0.6685,0.6685,0.6132,False,False,4.0,5540.0,/watson/data/ml/results/cbt-random-search/199/199_-sed_385_-ehd_378_-b_87.out,True,None,0.386891504932,,,5.64401721954,25.503588438,,3389.00187325,13725.5278466,,,,True,0.6615,,1.0,0.385057471264
10,False,0.6685,0.6685,0.6104,False,True,4.0,6000.0,/watson/data/ml/results/cbt-random-search/199/199_-sed_385_-ehd_378_-b_87.out,True,None,0.389118676424,,4.03498601913,,27.2711224556,2448.10876489,,14853.8666389,0.971252873563,0.253027886152,,True,0.666,,1.0,0.384535005225
11,False,0.6685,0.6685,0.6024,False,False,5.0,6925.0,/watson/data/ml/results/cbt-random-search/199/199_-sed_385_-ehd_378_-b_87.out,True,None,0.385724891293,,,5.67279911041,31.1763875484,,3398.75368214,17124.2815287,,,True,True,0.654,,0.0,0.382340647858
0,False,0.2855,0.2855,0.2732,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/88/88_-sed_166_-ehd_389_-b_56.out,False,None,0.251564322834,53.5337729454,,,,,,,,,,True,0.2855,True,2.0,0.262486938349
1,False,0.5065,0.5065,0.4644,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/88/88_-sed_166_-ehd_389_-b_56.out,True,None,0.344681302365,,1.41747093201,,1.41747093201,1263.28542066,,1263.28542066,0.391357142857,3.20653295517,,True,0.5065,True,2.0,0.335318704284
2,False,0.5955,0.5955,0.5696,False,True,0.0,2000.0,/watson/data/ml/results/cbt-random-search/88/88_-sed_166_-ehd_389_-b_56.out,True,None,0.409905610351,,1.41043519974,,2.82790613174,1265.71064162,,2528.99606228,0.565946428571,2.40048527718,,True,0.5955,True,2.0,0.399895506792
3,False,0.612,0.612,0.5676,False,False,1.0,2151.0,/watson/data/ml/results/cbt-random-search/88/88_-sed_166_-ehd_389_-b_56.out,True,None,0.405981546293,,,3.04854607582,3.04854607582,,2721.34819245,2721.34819245,,,,True,0.612,True,2.0,0.397701149425
4,False,0.63,0.63,0.5876,False,True,1.0,3000.0,/watson/data/ml/results/cbt-random-search/88/88_-sed_166_-ehd_389_-b_56.out,True,None,0.408951108283,,1.41064286232,,4.23854899406,1265.82668996,,3794.82275224,0.675821428571,1.88172996044,,True,0.63,True,2.0,0.400940438871
5,False,0.6515,0.6515,0.604,False,True,1.0,4000.0,/watson/data/ml/results/cbt-random-search/88/88_-sed_166_-ehd_389_-b_56.out,True,None,0.420193021529,,1.3810274601,,5.61957645416,1260.89516592,,5055.71791816,0.701589285714,1.76973521709,,True,0.6515,True,2.0,0.405538140021
6,False,0.6615,0.6615,0.6212,False,False,2.0,4302.0,/watson/data/ml/results/cbt-random-search/88/88_-sed_166_-ehd_389_-b_56.out,True,None,0.415102343833,,,2.99639821053,6.04494428635,,2717.57108355,5438.919276,,,,True,0.6615,True,2.0,0.398014629049
7,False,0.6615,0.6615,0.6,False,True,2.0,5000.0,/watson/data/ml/results/cbt-random-search/88/88_-sed_166_-ehd_389_-b_56.out,True,None,0.391664015272,,1.44612288475,,7.06569933891,1266.80219817,,6322.52011633,0.795519230769,1.3041394949,,True,0.649,,2.0,0.387460815047
8,False,0.669,0.669,0.6096,False,True,2.0,6000.0,/watson/data/ml/results/cbt-random-search/88/88_-sed_166_-ehd_389_-b_56.out,True,None,0.40195142645,,1.39850640297,,8.46420574188,1258.99333119,,7581.51344752,0.817982142857,1.18963992596,,True,0.669,True,2.0,0.397492163009
9,False,0.674,0.674,0.6272,False,False,3.0,6453.0,/watson/data/ml/results/cbt-random-search/88/88_-sed_166_-ehd_389_-b_56.out,True,None,0.410117721922,,,3.03443789482,9.07938218117,,2703.90966034,8142.82893634,,,,True,0.674,True,2.0,0.401253918495
10,False,0.674,0.674,0.6016,False,True,3.0,7000.0,/watson/data/ml/results/cbt-random-search/88/88_-sed_166_-ehd_389_-b_56.out,True,None,0.386679393361,,1.37544584274,,9.83965158463,1238.32047844,,8819.83392596,0.878851648352,0.840199947357,,True,0.663,,2.0,0.381400208986
11,False,0.674,0.674,0.61,False,True,3.0,8000.0,/watson/data/ml/results/cbt-random-search/88/88_-sed_166_-ehd_389_-b_56.out,True,None,0.397497083466,,1.35674118996,,11.1963927746,1238.3782835,,10058.2122095,0.916767857143,0.623449027538,,True,0.6535,,2.0,0.381818181818
12,False,0.674,0.674,0.6024,False,False,4.0,8604.0,/watson/data/ml/results/cbt-random-search/88/88_-sed_166_-ehd_389_-b_56.out,True,None,0.386361226005,,,2.92329692841,12.0026791096,,2664.4485023,10807.2774386,,,,True,0.668,,1.0,0.378787878788
13,False,0.674,0.674,0.5888,False,True,4.0,9000.0,/watson/data/ml/results/cbt-random-search/88/88_-sed_166_-ehd_389_-b_56.out,True,None,0.380528157811,,1.34335684776,,12.5397496223,1239.53192663,,11297.7441361,0.932387362637,0.508156776428,,True,0.652,,1.0,0.370532915361
14,False,0.674,0.674,0.5968,False,True,4.0,10000.0,/watson/data/ml/results/cbt-random-search/88/88_-sed_166_-ehd_389_-b_56.out,True,None,0.386997560717,,1.39348053932,,13.9332301617,1242.63351321,,12540.3776493,0.971482142857,0.259009510279,,True,0.6625,,1.0,0.376280041797
15,False,0.674,0.674,0.5828,False,False,5.0,10755.0,/watson/data/ml/results/cbt-random-search/88/88_-sed_166_-ehd_389_-b_56.out,True,None,0.381376604094,,,2.97236824036,14.9750473499,,2676.91937089,13484.1968095,,,True,True,0.6395,,0.0,0.368129571578
0,False,0.284,0.284,0.2868,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/44/44_-sed_169_-ehd_98_-b_94.out,False,None,0.253367271185,50.6207828522,,,,,,,,,,True,0.284,True,2.0,0.268338557994
1,False,0.513,0.513,0.4672,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/44/44_-sed_169_-ehd_98_-b_94.out,True,None,0.361544172235,,4.61162781715,,4.61162781715,1250.32769012,,1250.32769012,0.407265957447,3.10531544685,,True,0.513,True,2.0,0.34566353187
2,False,0.553,0.553,0.5164,False,False,1.0,1282.0,/watson/data/ml/results/cbt-random-search/44/44_-sed_169_-ehd_98_-b_94.out,True,None,0.381482659879,,,5.95859861374,5.95859861374,,1604.53024054,1604.53024054,,,,True,0.553,True,2.0,0.370114942529
3,False,0.5855,0.5855,0.5516,False,True,1.0,2000.0,/watson/data/ml/results/cbt-random-search/44/44_-sed_169_-ehd_98_-b_94.out,True,None,0.391133736345,,4.70801734924,,9.3196451664,1253.81054568,,2504.13823581,0.602826241135,2.19917106628,,True,0.5855,True,2.0,0.372413793103
4,False,0.618,0.618,0.5844,False,False,2.0,2564.0,/watson/data/ml/results/cbt-random-search/44/44_-sed_169_-ehd_98_-b_94.out,True,None,0.406193657864,,,6.0205540657,11.9791526794,,1606.9024446,3211.43268514,,,,True,0.618,True,2.0,0.385997910136
5,False,0.6305,0.6305,0.5764,False,True,2.0,3000.0,/watson/data/ml/results/cbt-random-search/44/44_-sed_169_-ehd_98_-b_94.out,True,None,0.385194612366,,4.76524138451,,14.0848865509,1252.12809777,,3756.26633358,0.700267730496,1.75953769684,,True,0.6305,True,2.0,0.372936259143
6,False,0.6395,0.6395,0.604,False,False,3.0,3846.0,/watson/data/ml/results/cbt-random-search/44/44_-sed_169_-ehd_98_-b_94.out,True,None,0.403118040089,,,6.08612251282,18.0652751923,,1603.30428863,4814.73697376,,,,True,0.6395,True,2.0,0.384952978056
7,False,0.6395,0.6395,0.5784,False,True,3.0,4000.0,/watson/data/ml/results/cbt-random-search/44/44_-sed_169_-ehd_98_-b_94.out,True,None,0.376285926397,,4.70402050018,,18.7889070511,1250.99962425,,5007.26595783,0.766996453901,1.44288957119,,True,0.6295,,2.0,0.362486938349
8,False,0.6395,0.6395,0.5824,False,True,3.0,5000.0,/watson/data/ml/results/cbt-random-search/44/44_-sed_169_-ehd_98_-b_94.out,True,None,0.379997878884,,4.22949457169,,23.0184016228,1223.46890759,,6230.73486543,0.838074468085,1.08347928524,,True,0.6395,,2.0,0.3644723093
9,False,0.6395,0.6395,0.5864,False,False,4.0,5128.0,/watson/data/ml/results/cbt-random-search/44/44_-sed_169_-ehd_98_-b_94.out,True,None,0.387633895429,,,5.4716398716,23.5369150639,,1573.61086917,6388.34784293,,,,True,0.638,,1.0,0.373667711599
10,False,0.6395,0.6395,0.5716,False,True,4.0,6000.0,/watson/data/ml/results/cbt-random-search/44/44_-sed_169_-ehd_98_-b_94.out,True,None,0.366316682575,,3.86898636818,,26.887387991,1219.64179301,,7450.37665844,0.897868794326,0.736102581024,,True,0.6275,,1.0,0.355485893417
11,False,0.6395,0.6395,0.5816,False,False,5.0,6410.0,/watson/data/ml/results/cbt-random-search/44/44_-sed_169_-ehd_98_-b_94.out,True,None,0.36780146357,,,5.05090165138,28.5878167152,,1566.13926768,7954.48711061,,,True,True,0.6385,,0.0,0.351828631139
0,False,0.282,0.282,0.288,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/82/82_-sed_427_-ehd_52_-b_75.out,False,None,0.245307031499,54.8681988716,,,,,,,,,,True,0.282,True,2.0,0.268756530825
1,False,0.532,0.532,0.4924,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/82/82_-sed_427_-ehd_52_-b_75.out,True,None,0.366846961502,,1.82683300972,,1.82683300972,838.68463397,,838.68463397,0.41284,3.0994451046,,True,0.532,True,2.0,0.356426332288
2,False,0.586,0.586,0.5572,False,False,1.0,1606.0,/watson/data/ml/results/cbt-random-search/82/82_-sed_427_-ehd_52_-b_75.out,True,None,0.398875808675,,,2.91007256508,2.91007256508,,1345.63223004,1345.63223004,,,,True,0.586,True,2.0,0.383385579937
3,False,0.586,0.586,0.5516,False,True,1.0,2000.0,/watson/data/ml/results/cbt-random-search/82/82_-sed_427_-ehd_52_-b_75.out,True,None,0.384770389225,,1.79811573029,,3.62494874001,835.443900108,,1674.12853408,0.611874509804,2.17729043961,,True,0.586,,2.0,0.364054336468
4,False,0.6255,0.6255,0.5848,False,True,1.0,3000.0,/watson/data/ml/results/cbt-random-search/82/82_-sed_427_-ehd_52_-b_75.out,True,None,0.396966804539,,1.79451680183,,5.41946554184,838.065116644,,2512.19365072,0.692,1.81421482563,,True,0.6255,True,2.0,0.374190177638
5,False,0.6355,0.6355,0.5992,False,False,2.0,3212.0,/watson/data/ml/results/cbt-random-search/82/82_-sed_427_-ehd_52_-b_75.out,True,None,0.409163219854,,,2.88692355156,5.79699611664,,1344.75178313,2690.38401318,,,,True,0.6355,True,2.0,0.38526645768
6,False,0.639,0.639,0.5972,False,True,2.0,4000.0,/watson/data/ml/results/cbt-random-search/82/82_-sed_427_-ehd_52_-b_75.out,True,None,0.394421465691,,1.80106830597,,7.22053384781,837.360416889,,3349.55406761,0.798845490196,1.29517972469,,True,0.639,True,2.0,0.367816091954
7,False,0.6435,0.6435,0.5972,False,False,3.0,4818.0,/watson/data/ml/results/cbt-random-search/82/82_-sed_427_-ehd_52_-b_75.out,True,None,0.396966804539,,,2.9023001194,8.69929623604,,1343.98017597,4034.36418915,,,,True,0.6435,True,2.0,0.381504702194
8,False,0.6435,0.6435,0.5844,False,True,3.0,5000.0,/watson/data/ml/results/cbt-random-search/82/82_-sed_427_-ehd_52_-b_75.out,True,None,0.380422102026,,1.81220960617,,9.03274345398,837.202946424,,4186.75701404,0.828018039216,1.12148177624,,True,0.6265,,2.0,0.363113897597
9,False,0.6435,0.6435,0.5792,False,True,3.0,6000.0,/watson/data/ml/results/cbt-random-search/82/82_-sed_427_-ehd_52_-b_75.out,True,None,0.385830947078,,1.78906011581,,10.8218035698,832.95243144,,5019.70944548,0.910093333333,0.676682174206,,True,0.63,,2.0,0.361233019854
10,False,0.6435,0.6435,0.5844,False,False,4.0,6424.0,/watson/data/ml/results/cbt-random-search/82/82_-sed_427_-ehd_52_-b_75.out,True,None,0.382118994591,,,2.88182616234,11.5811223984,,1339.10106111,5373.46525025,,,,True,0.627,,1.0,0.356739811912
11,False,0.6435,0.6435,0.5564,False,True,4.0,7000.0,/watson/data/ml/results/cbt-random-search/82/82_-sed_427_-ehd_52_-b_75.out,True,None,0.371937639198,,1.79952025414,,12.6213238239,832.001164198,,5851.71060967,0.934377254902,0.507322847843,,True,0.6145,,1.0,0.344932079415
12,False,0.6435,0.6435,0.5612,False,True,4.0,8000.0,/watson/data/ml/results/cbt-random-search/82/82_-sed_427_-ehd_52_-b_75.out,True,None,0.369498356135,,1.93982577324,,14.5611495972,855.014263868,,6706.72487354,0.952413333333,0.393073856831,,True,0.615,,1.0,0.346081504702
13,False,0.6435,0.6435,0.5628,False,False,5.0,8030.0,/watson/data/ml/results/cbt-random-search/82/82_-sed_427_-ehd_52_-b_75.out,True,None,0.367695407784,,,3.03128051758,14.612402916,,1359.18492198,6732.65017223,,,True,True,0.6155,,0.0,0.341797283177
0,False,0.2815,0.2815,0.2808,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/93/93_-sed_447_-ehd_290_-b_85.out,False,None,0.246791812493,48.2925491333,,,,,,,,,,True,0.2815,True,2.0,0.263322884013
1,False,0.6005,0.6005,0.5624,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/93/93_-sed_447_-ehd_290_-b_85.out,True,None,0.403648319016,,4.38807439804,,4.38807439804,2147.71379495,,2147.71379495,0.474152941176,2.85415792465,,True,0.6005,True,2.0,0.398432601881
2,False,0.632,0.632,0.5912,False,False,1.0,1417.0,/watson/data/ml/results/cbt-random-search/93/93_-sed_447_-ehd_290_-b_85.out,True,None,0.421147523597,,,6.23240423203,6.23240423203,,3047.72349453,3047.72349453,,,,True,0.632,True,2.0,0.418913270637
3,False,0.656,0.656,0.5996,False,True,1.0,2000.0,/watson/data/ml/results/cbt-random-search/93/93_-sed_447_-ehd_290_-b_85.out,True,None,0.420193021529,,4.48664689064,,8.87472128868,2155.17098784,,4302.88478279,0.6947942959,1.82479727268,,True,0.656,True,2.0,0.422884012539
4,False,0.656,0.656,0.6408,False,False,2.0,2834.0,/watson/data/ml/results/cbt-random-search/93/93_-sed_447_-ehd_290_-b_85.out,True,None,0.421041467812,,,6.42157483101,12.653979063,,3056.34481001,6104.06830454,,,,True,0.6555,,1.0,0.418704284222
5,False,0.656,0.656,0.6168,False,True,2.0,3000.0,/watson/data/ml/results/cbt-random-search/93/93_-sed_447_-ehd_290_-b_85.out,True,None,0.40789055043,,4.54026198387,,13.4149832726,2154.28735137,,6457.17213416,0.774218003565,1.42102777958,,True,0.649,,1.0,0.402298850575
6,False,0.656,0.656,0.6012,False,True,2.0,4000.0,/watson/data/ml/results/cbt-random-search/93/93_-sed_447_-ehd_290_-b_85.out,True,None,0.406087602079,,4.4969124794,,17.911895752,2130.56007671,,8587.73221087,0.890752941176,0.793453931808,,True,0.653,,1.0,0.403343782654
7,False,0.658,0.658,0.6108,False,False,3.0,4251.0,/watson/data/ml/results/cbt-random-search/93/93_-sed_447_-ehd_290_-b_85.out,True,None,0.40789055043,,,6.16533780098,18.819316864,,3013.5906291,9117.65893364,,,,True,0.658,True,2.0,0.402194357367
8,False,0.658,0.658,0.5964,False,True,3.0,5000.0,/watson/data/ml/results/cbt-random-search/93/93_-sed_447_-ehd_290_-b_85.out,True,None,0.389861066921,,3.55984139442,,21.4717371464,2110.03184867,,10697.7640595,0.948490552585,0.410299450159,,True,0.642,,2.0,0.38578892372
9,False,0.658,0.658,0.606,False,False,4.0,5668.0,/watson/data/ml/results/cbt-random-search/93/93_-sed_447_-ehd_290_-b_85.out,True,None,0.390285290063,,,5.07223916054,23.8915560246,,2989.43720293,12107.0961366,,,,True,0.6465,,1.0,0.382027168234
10,False,0.6615,0.6615,0.6068,False,True,4.0,6000.0,/watson/data/ml/results/cbt-random-search/93/93_-sed_447_-ehd_290_-b_85.out,True,None,0.392936684696,,3.64834666252,,25.1200838089,2108.47002339,,12806.2340829,0.970436898396,0.26062014699,,True,0.6615,True,2.0,0.391536050157
11,False,0.6615,0.6615,0.5948,False,True,4.0,7000.0,/watson/data/ml/results/cbt-random-search/93/93_-sed_447_-ehd_290_-b_85.out,True,None,0.382331106162,,3.63185691833,,28.7519407272,2112.41040611,,14918.644489,0.984235294118,0.151992127299,,True,0.639,,2.0,0.38171368861
12,False,0.6615,0.6615,0.59,False,False,5.0,7085.0,/watson/data/ml/results/cbt-random-search/93/93_-sed_447_-ehd_290_-b_85.out,True,None,0.38487644501,,,5.16107058525,29.0526266098,,2992.25224018,15099.3483768,,,,True,0.639,,1.0,0.379310344828
13,False,0.6615,0.6615,0.5868,False,True,5.0,8000.0,/watson/data/ml/results/cbt-random-search/93/93_-sed_447_-ehd_290_-b_85.out,True,None,0.388164174356,,3.6563975811,,32.4083383083,2110.23132467,,17028.8758137,0.990707486631,0.0972175374627,,True,0.6435,,1.0,0.382445141066
14,False,0.6615,0.6615,0.5816,False,False,6.0,8502.0,/watson/data/ml/results/cbt-random-search/93/93_-sed_447_-ehd_290_-b_85.out,True,None,0.381058436738,,,5.19151926041,34.2441458702,,2990.53642797,18089.8848047,,,True,True,0.639,,0.0,0.382131661442
0,False,0.283,0.283,0.284,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/64/64_-sed_161_-ehd_315_-b_111.out,False,None,0.251670378619,53.4669868946,,,,,,,,,,True,0.283,True,2.0,0.269801462905
1,False,0.563,0.563,0.5288,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/64/64_-sed_161_-ehd_315_-b_111.out,True,None,0.373104252837,,2.74571800232,,2.74571800232,1620.72541094,,1620.72541094,0.435756756757,2.97164750099,,True,0.563,True,2.0,0.3644723093
2,False,0.5875,0.5875,0.5412,False,False,1.0,1085.0,/watson/data/ml/results/cbt-random-search/64/64_-sed_161_-ehd_315_-b_111.out,True,None,0.395163856188,,,2.96991086006,2.96991086006,,1759.82426715,1759.82426715,,,,True,0.5875,True,2.0,0.384012539185
3,False,0.6375,0.6375,0.5892,False,True,1.0,2000.0,/watson/data/ml/results/cbt-random-search/64/64_-sed_161_-ehd_315_-b_111.out,True,None,0.41107222399,,2.63567948341,,5.38139748573,1610.58935428,,3231.31476521,0.655413884473,1.97399055958,,True,0.6375,True,2.0,0.405956112853
4,False,0.644,0.644,0.6116,False,False,2.0,2170.0,/watson/data/ml/results/cbt-random-search/64/64_-sed_161_-ehd_315_-b_111.out,True,None,0.411496447131,,,2.8393099308,5.80922079086,,1747.41396809,3507.23823524,,,,True,0.644,True,2.0,0.397283176594
5,False,0.6585,0.6585,0.6076,False,True,2.0,3000.0,/watson/data/ml/results/cbt-random-search/64/64_-sed_161_-ehd_315_-b_111.out,True,None,0.405345211581,,2.73678088188,,8.11817836761,1628.81742167,,4860.13218689,0.771622416534,1.42807972431,,True,0.6585,True,2.0,0.395297805643
6,False,0.6725,0.6725,0.6188,False,False,3.0,3255.0,/watson/data/ml/results/cbt-random-search/64/64_-sed_161_-ehd_315_-b_111.out,True,None,0.413405451267,,,2.97902536392,8.78824615479,,1764.51127243,5271.74950767,,,,True,0.6725,True,2.0,0.401358411703
7,False,0.6725,0.6725,0.6024,False,True,3.0,4000.0,/watson/data/ml/results/cbt-random-search/64/64_-sed_161_-ehd_315_-b_111.out,True,None,0.397603139251,,2.66280913353,,10.7809875011,1619.57604814,,6479.70823503,0.846007949126,1.03317129612,,True,0.6565,,2.0,0.385893416928
8,False,0.6725,0.6725,0.608,False,False,4.0,4340.0,/watson/data/ml/results/cbt-random-search/64/64_-sed_161_-ehd_315_-b_111.out,True,None,0.39420935412,,,2.91575956345,11.7040057182,,1761.83321619,7033.58272386,,,,True,0.6705,,1.0,0.38275862069
9,False,0.6725,0.6725,0.6068,False,True,4.0,5000.0,/watson/data/ml/results/cbt-random-search/64/64_-sed_161_-ehd_315_-b_111.out,True,None,0.376285926397,,2.6857779026,,13.4667654037,1619.36350751,,8099.07174253,0.903315050344,0.701887726784,,True,0.65,,1.0,0.370428422153
